drive,partition,sscbench_index,native_frame,stream_index,frame_key,t_image_s,t_velodyne_s,dt_velo_minus_image_s,rgb_path,lidar_path,pose_row,pose_frame_matches_native,target_file,target_frame,target_anchored_at,trident_cache,causal_input_range,future_target_range,sample_file
2013_05_28_drive_0010_sync,source_validation,2145,2670,429,0010_0000002670,278.154576,278.154787,0.000211,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002670.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002670.bin,2146,True,preprocess/labels/2013_05_28_drive_0010_sync/002145_1_1.npy,velodyne_of_native_frame_2670,t (last frame of the clip),True,"[0, 429]","[430, 449]",samples/k360_train/2013_05_28_drive_0010_sync_00429.npz
2013_05_28_drive_0010_sync,source_validation,2150,2675,430,0010_0000002675,278.675963,278.676087,0.000124,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002675.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002675.bin,2151,True,preprocess/labels/2013_05_28_drive_0010_sync/002150_1_1.npy,velodyne_of_native_frame_2675,t (last frame of the clip),True,"[0, 430]","[431, 450]",samples/k360_train/2013_05_28_drive_0010_sync_00430.npz
2013_05_28_drive_0010_sync,source_validation,2155,2680,431,0010_0000002680,279.197274,279.197336,6.2e-05,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002680.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002680.bin,2156,True,preprocess/labels/2013_05_28_drive_0010_sync/002155_1_1.npy,velodyne_of_native_frame_2680,t (last frame of the clip),True,"[0, 431]","[432, 451]",samples/k360_train/2013_05_28_drive_0010_sync_00431.npz
2013_05_28_drive_0010_sync,source_validation,2160,2685,432,0010_0000002685,279.71858,279.718611,3.1e-05,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002685.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002685.bin,2161,True,preprocess/labels/2013_05_28_drive_0010_sync/002160_1_1.npy,velodyne_of_native_frame_2685,t (last frame of the clip),True,"[0, 432]","[433, 452]",samples/k360_train/2013_05_28_drive_0010_sync_00432.npz
2013_05_28_drive_0010_sync,source_validation,2165,2690,433,0010_0000002690,280.239722,280.23964,-8.2e-05,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002690.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002690.bin,2166,True,preprocess/labels/2013_05_28_drive_0010_sync/002165_1_1.npy,velodyne_of_native_frame_2690,t (last frame of the clip),True,"[0, 433]","[434, 453]",samples/k360_train/2013_05_28_drive_0010_sync_00433.npz
2013_05_28_drive_0010_sync,source_validation,2170,2695,434,0010_0000002695,280.760992,280.760776,-0.000216,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002695.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002695.bin,2171,True,preprocess/labels/2013_05_28_drive_0010_sync/002170_1_1.npy,velodyne_of_native_frame_2695,t (last frame of the clip),True,"[0, 434]","[435, 454]",samples/k360_train/2013_05_28_drive_0010_sync_00434.npz
2013_05_28_drive_0010_sync,source_validation,2175,2700,435,0010_0000002700,281.281988,281.281713,-0.000275,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002700.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002700.bin,2176,True,preprocess/labels/2013_05_28_drive_0010_sync/002175_1_1.npy,velodyne_of_native_frame_2700,t (last frame of the clip),True,"[0, 435]","[436, 455]",samples/k360_train/2013_05_28_drive_0010_sync_00435.npz
2013_05_28_drive_0010_sync,source_validation,2180,2705,436,0010_0000002705,281.802976,281.802678,-0.000298,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002705.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002705.bin,2181,True,preprocess/labels/2013_05_28_drive_0010_sync/002180_1_1.npy,velodyne_of_native_frame_2705,t (last frame of the clip),True,"[0, 436]","[437, 456]",samples/k360_train/2013_05_28_drive_0010_sync_00436.npz
2013_05_28_drive_0010_sync,source_validation,2185,2710,437,0010_0000002710,282.323996,282.323666,-0.00033,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002710.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002710.bin,2186,True,preprocess/labels/2013_05_28_drive_0010_sync/002185_1_1.npy,velodyne_of_native_frame_2710,t (last frame of the clip),True,"[0, 437]","[438, 457]",samples/k360_train/2013_05_28_drive_0010_sync_00437.npz
2013_05_28_drive_0010_sync,source_validation,2190,2715,438,0010_0000002715,282.844906,282.844509,-0.000397,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002715.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002715.bin,2191,True,preprocess/labels/2013_05_28_drive_0010_sync/002190_1_1.npy,velodyne_of_native_frame_2715,t (last frame of the clip),True,"[0, 438]","[439, 458]",samples/k360_train/2013_05_28_drive_0010_sync_00438.npz
2013_05_28_drive_0010_sync,source_validation,2195,2720,439,0010_0000002720,283.365791,283.365405,-0.000386,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002720.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002720.bin,2196,True,preprocess/labels/2013_05_28_drive_0010_sync/002195_1_1.npy,velodyne_of_native_frame_2720,t (last frame of the clip),True,"[0, 439]","[440, 459]",samples/k360_train/2013_05_28_drive_0010_sync_00439.npz
2013_05_28_drive_0010_sync,source_validation,2200,2725,440,0010_0000002725,283.886778,283.886285,-0.000493,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002725.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002725.bin,2201,True,preprocess/labels/2013_05_28_drive_0010_sync/002200_1_1.npy,velodyne_of_native_frame_2725,t (last frame of the clip),True,"[0, 440]","[441, 460]",samples/k360_train/2013_05_28_drive_0010_sync_00440.npz
2013_05_28_drive_0010_sync,source_validation,2205,2730,441,0010_0000002730,284.407847,284.40728,-0.000567,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002730.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002730.bin,2206,True,preprocess/labels/2013_05_28_drive_0010_sync/002205_1_1.npy,velodyne_of_native_frame_2730,t (last frame of the clip),True,"[0, 441]","[442, 461]",samples/k360_train/2013_05_28_drive_0010_sync_00441.npz
2013_05_28_drive_0010_sync,source_validation,2210,2735,442,0010_0000002735,284.929108,284.928365,-0.000743,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002735.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002735.bin,2211,True,preprocess/labels/2013_05_28_drive_0010_sync/002210_1_1.npy,velodyne_of_native_frame_2735,t (last frame of the clip),True,"[0, 442]","[443, 462]",samples/k360_train/2013_05_28_drive_0010_sync_00442.npz
2013_05_28_drive_0010_sync,source_validation,2215,2740,443,0010_0000002740,285.450261,285.449425,-0.000836,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002740.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002740.bin,2216,True,preprocess/labels/2013_05_28_drive_0010_sync/002215_1_1.npy,velodyne_of_native_frame_2740,t (last frame of the clip),True,"[0, 443]","[444, 463]",samples/k360_train/2013_05_28_drive_0010_sync_00443.npz
2013_05_28_drive_0010_sync,source_validation,2220,2745,444,0010_0000002745,285.97151,285.970577,-0.000933,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002745.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002745.bin,2221,True,preprocess/labels/2013_05_28_drive_0010_sync/002220_1_1.npy,velodyne_of_native_frame_2745,t (last frame of the clip),True,"[0, 444]","[445, 464]",samples/k360_train/2013_05_28_drive_0010_sync_00444.npz
2013_05_28_drive_0010_sync,source_validation,2225,2750,445,0010_0000002750,286.492507,286.491601,-0.000906,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002750.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002750.bin,2226,True,preprocess/labels/2013_05_28_drive_0010_sync/002225_1_1.npy,velodyne_of_native_frame_2750,t (last frame of the clip),True,"[0, 445]","[446, 465]",samples/k360_train/2013_05_28_drive_0010_sync_00445.npz
2013_05_28_drive_0010_sync,source_validation,2230,2755,446,0010_0000002755,287.01364,287.012771,-0.000869,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002755.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002755.bin,2231,True,preprocess/labels/2013_05_28_drive_0010_sync/002230_1_1.npy,velodyne_of_native_frame_2755,t (last frame of the clip),True,"[0, 446]","[447, 466]",samples/k360_train/2013_05_28_drive_0010_sync_00446.npz
2013_05_28_drive_0010_sync,source_validation,2235,2760,447,0010_0000002760,287.535042,287.534046,-0.000996,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002760.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002760.bin,2236,True,preprocess/labels/2013_05_28_drive_0010_sync/002235_1_1.npy,velodyne_of_native_frame_2760,t (last frame of the clip),True,"[0, 447]","[448, 467]",samples/k360_train/2013_05_28_drive_0010_sync_00447.npz
2013_05_28_drive_0010_sync,source_validation,2240,2765,448,0010_0000002765,288.056165,288.055198,-0.000967,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002765.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002765.bin,2241,True,preprocess/labels/2013_05_28_drive_0010_sync/002240_1_1.npy,velodyne_of_native_frame_2765,t (last frame of the clip),True,"[0, 448]","[449, 468]",samples/k360_train/2013_05_28_drive_0010_sync_00448.npz
2013_05_28_drive_0010_sync,source_validation,2245,2770,449,0010_0000002770,288.577249,288.576283,-0.000966,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002770.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002770.bin,2246,True,preprocess/labels/2013_05_28_drive_0010_sync/002245_1_1.npy,velodyne_of_native_frame_2770,t (last frame of the clip),True,"[0, 449]","[450, 469]",samples/k360_train/2013_05_28_drive_0010_sync_00449.npz
2013_05_28_drive_0010_sync,source_validation,2250,2775,450,0010_0000002775,289.098381,289.097431,-0.00095,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002775.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002775.bin,2251,True,preprocess/labels/2013_05_28_drive_0010_sync/002250_1_1.npy,velodyne_of_native_frame_2775,t (last frame of the clip),True,"[0, 450]","[451, 470]",samples/k360_train/2013_05_28_drive_0010_sync_00450.npz
2013_05_28_drive_0010_sync,source_validation,2255,2780,451,0010_0000002780,289.619502,289.618543,-0.000959,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002780.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002780.bin,2256,True,preprocess/labels/2013_05_28_drive_0010_sync/002255_1_1.npy,velodyne_of_native_frame_2780,t (last frame of the clip),True,"[0, 451]","[452, 471]",samples/k360_train/2013_05_28_drive_0010_sync_00451.npz
2013_05_28_drive_0010_sync,source_validation,2260,2785,452,0010_0000002785,290.140528,290.13964,-0.000888,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002785.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002785.bin,2261,True,preprocess/labels/2013_05_28_drive_0010_sync/002260_1_1.npy,velodyne_of_native_frame_2785,t (last frame of the clip),True,"[0, 452]","[453, 472]",samples/k360_train/2013_05_28_drive_0010_sync_00452.npz
2013_05_28_drive_0010_sync,source_validation,2265,2790,453,0010_0000002790,290.661648,290.660762,-0.000886,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002790.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002790.bin,2266,True,preprocess/labels/2013_05_28_drive_0010_sync/002265_1_1.npy,velodyne_of_native_frame_2790,t (last frame of the clip),True,"[0, 453]","[454, 473]",samples/k360_train/2013_05_28_drive_0010_sync_00453.npz
2013_05_28_drive_0010_sync,source_validation,2270,2795,454,0010_0000002795,291.182756,291.181866,-0.00089,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002795.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002795.bin,2271,True,preprocess/labels/2013_05_28_drive_0010_sync/002270_1_1.npy,velodyne_of_native_frame_2795,t (last frame of the clip),True,"[0, 454]","[455, 474]",samples/k360_train/2013_05_28_drive_0010_sync_00454.npz
2013_05_28_drive_0010_sync,source_validation,2275,2800,455,0010_0000002800,291.704174,291.703196,-0.000978,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002800.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002800.bin,2276,True,preprocess/labels/2013_05_28_drive_0010_sync/002275_1_1.npy,velodyne_of_native_frame_2800,t (last frame of the clip),True,"[0, 455]","[456, 475]",samples/k360_train/2013_05_28_drive_0010_sync_00455.npz
2013_05_28_drive_0010_sync,source_validation,2280,2805,456,0010_0000002805,292.225351,292.224467,-0.000884,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002805.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002805.bin,2281,True,preprocess/labels/2013_05_28_drive_0010_sync/002280_1_1.npy,velodyne_of_native_frame_2805,t (last frame of the clip),True,"[0, 456]","[457, 476]",samples/k360_train/2013_05_28_drive_0010_sync_00456.npz
2013_05_28_drive_0010_sync,source_validation,2285,2810,457,0010_0000002810,292.746659,292.745735,-0.000924,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002810.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002810.bin,2286,True,preprocess/labels/2013_05_28_drive_0010_sync/002285_1_1.npy,velodyne_of_native_frame_2810,t (last frame of the clip),True,"[0, 457]","[458, 477]",samples/k360_train/2013_05_28_drive_0010_sync_00457.npz
2013_05_28_drive_0010_sync,source_validation,2290,2815,458,0010_0000002815,293.267766,293.267005,-0.000761,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002815.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002815.bin,2291,True,preprocess/labels/2013_05_28_drive_0010_sync/002290_1_1.npy,velodyne_of_native_frame_2815,t (last frame of the clip),True,"[0, 458]","[459, 478]",samples/k360_train/2013_05_28_drive_0010_sync_00458.npz
2013_05_28_drive_0010_sync,source_validation,2295,2820,459,0010_0000002820,293.788996,293.788289,-0.000707,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002820.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002820.bin,2296,True,preprocess/labels/2013_05_28_drive_0010_sync/002295_1_1.npy,velodyne_of_native_frame_2820,t (last frame of the clip),True,"[0, 459]","[460, 479]",samples/k360_train/2013_05_28_drive_0010_sync_00459.npz
2013_05_28_drive_0010_sync,source_validation,2300,2825,460,0010_0000002825,294.3101,294.309512,-0.000588,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002825.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002825.bin,2301,True,preprocess/labels/2013_05_28_drive_0010_sync/002300_1_1.npy,velodyne_of_native_frame_2825,t (last frame of the clip),True,"[0, 460]","[461, 480]",samples/k360_train/2013_05_28_drive_0010_sync_00460.npz
2013_05_28_drive_0010_sync,source_validation,2305,2830,461,0010_0000002830,294.831134,294.830694,-0.00044,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002830.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002830.bin,2306,True,preprocess/labels/2013_05_28_drive_0010_sync/002305_1_1.npy,velodyne_of_native_frame_2830,t (last frame of the clip),True,"[0, 461]","[462, 481]",samples/k360_train/2013_05_28_drive_0010_sync_00461.npz
2013_05_28_drive_0010_sync,source_validation,2310,2835,462,0010_0000002835,295.352272,295.351756,-0.000516,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002835.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002835.bin,2311,True,preprocess/labels/2013_05_28_drive_0010_sync/002310_1_1.npy,velodyne_of_native_frame_2835,t (last frame of the clip),True,"[0, 462]","[463, 482]",samples/k360_train/2013_05_28_drive_0010_sync_00462.npz
2013_05_28_drive_0010_sync,source_validation,2315,2840,463,0010_0000002840,295.87332,295.872894,-0.000426,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002840.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002840.bin,2316,True,preprocess/labels/2013_05_28_drive_0010_sync/002315_1_1.npy,velodyne_of_native_frame_2840,t (last frame of the clip),True,"[0, 463]","[464, 483]",samples/k360_train/2013_05_28_drive_0010_sync_00463.npz
2013_05_28_drive_0010_sync,source_validation,2320,2845,464,0010_0000002845,296.394531,296.394063,-0.000468,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002845.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002845.bin,2321,True,preprocess/labels/2013_05_28_drive_0010_sync/002320_1_1.npy,velodyne_of_native_frame_2845,t (last frame of the clip),True,"[0, 464]","[465, 484]",samples/k360_train/2013_05_28_drive_0010_sync_00464.npz
2013_05_28_drive_0010_sync,source_validation,2325,2850,465,0010_0000002850,296.915472,296.915246,-0.000226,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002850.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002850.bin,2326,True,preprocess/labels/2013_05_28_drive_0010_sync/002325_1_1.npy,velodyne_of_native_frame_2850,t (last frame of the clip),True,"[0, 465]","[466, 485]",samples/k360_train/2013_05_28_drive_0010_sync_00465.npz
2013_05_28_drive_0010_sync,source_validation,2330,2855,466,0010_0000002855,297.436643,297.436402,-0.000241,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002855.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002855.bin,2331,True,preprocess/labels/2013_05_28_drive_0010_sync/002330_1_1.npy,velodyne_of_native_frame_2855,t (last frame of the clip),True,"[0, 466]","[467, 486]",samples/k360_train/2013_05_28_drive_0010_sync_00466.npz
2013_05_28_drive_0010_sync,source_validation,2335,2860,467,0010_0000002860,297.957955,297.957605,-0.00035,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002860.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002860.bin,2336,True,preprocess/labels/2013_05_28_drive_0010_sync/002335_1_1.npy,velodyne_of_native_frame_2860,t (last frame of the clip),True,"[0, 467]","[468, 487]",samples/k360_train/2013_05_28_drive_0010_sync_00467.npz
2013_05_28_drive_0010_sync,source_validation,2340,2865,468,0010_0000002865,298.479158,298.478758,-0.0004,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002865.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002865.bin,2341,True,preprocess/labels/2013_05_28_drive_0010_sync/002340_1_1.npy,velodyne_of_native_frame_2865,t (last frame of the clip),True,"[0, 468]","[469, 488]",samples/k360_train/2013_05_28_drive_0010_sync_00468.npz
2013_05_28_drive_0010_sync,source_validation,2345,2870,469,0010_0000002870,299.000452,298.999987,-0.000465,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002870.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002870.bin,2346,True,preprocess/labels/2013_05_28_drive_0010_sync/002345_1_1.npy,velodyne_of_native_frame_2870,t (last frame of the clip),True,"[0, 469]","[470, 489]",samples/k360_train/2013_05_28_drive_0010_sync_00469.npz
2013_05_28_drive_0010_sync,source_validation,2350,2875,470,0010_0000002875,299.521576,299.521188,-0.000388,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002875.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002875.bin,2351,True,preprocess/labels/2013_05_28_drive_0010_sync/002350_1_1.npy,velodyne_of_native_frame_2875,t (last frame of the clip),True,"[0, 470]","[471, 490]",samples/k360_train/2013_05_28_drive_0010_sync_00470.npz
2013_05_28_drive_0010_sync,source_validation,2355,2880,471,0010_0000002880,300.042846,300.042343,-0.000503,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002880.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002880.bin,2356,True,preprocess/labels/2013_05_28_drive_0010_sync/002355_1_1.npy,velodyne_of_native_frame_2880,t (last frame of the clip),True,"[0, 471]","[472, 491]",samples/k360_train/2013_05_28_drive_0010_sync_00471.npz
2013_05_28_drive_0010_sync,source_validation,2360,2885,472,0010_0000002885,300.563947,300.563528,-0.000419,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002885.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002885.bin,2361,True,preprocess/labels/2013_05_28_drive_0010_sync/002360_1_1.npy,velodyne_of_native_frame_2885,t (last frame of the clip),True,"[0, 472]","[473, 492]",samples/k360_train/2013_05_28_drive_0010_sync_00472.npz
2013_05_28_drive_0010_sync,source_validation,2365,2890,473,0010_0000002890,301.084925,301.084556,-0.000369,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002890.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002890.bin,2366,True,preprocess/labels/2013_05_28_drive_0010_sync/002365_1_1.npy,velodyne_of_native_frame_2890,t (last frame of the clip),True,"[0, 473]","[474, 493]",samples/k360_train/2013_05_28_drive_0010_sync_00473.npz
2013_05_28_drive_0010_sync,source_validation,2370,2895,474,0010_0000002895,301.605923,301.605569,-0.000354,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002895.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002895.bin,2371,True,preprocess/labels/2013_05_28_drive_0010_sync/002370_1_1.npy,velodyne_of_native_frame_2895,t (last frame of the clip),True,"[0, 474]","[475, 494]",samples/k360_train/2013_05_28_drive_0010_sync_00474.npz
2013_05_28_drive_0010_sync,source_validation,2375,2900,475,0010_0000002900,302.126924,302.126581,-0.000343,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002900.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002900.bin,2376,True,preprocess/labels/2013_05_28_drive_0010_sync/002375_1_1.npy,velodyne_of_native_frame_2900,t (last frame of the clip),True,"[0, 475]","[476, 495]",samples/k360_train/2013_05_28_drive_0010_sync_00475.npz
2013_05_28_drive_0010_sync,source_validation,2380,2905,476,0010_0000002905,302.648074,302.64764,-0.000434,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002905.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002905.bin,2381,True,preprocess/labels/2013_05_28_drive_0010_sync/002380_1_1.npy,velodyne_of_native_frame_2905,t (last frame of the clip),True,"[0, 476]","[477, 496]",samples/k360_train/2013_05_28_drive_0010_sync_00476.npz
2013_05_28_drive_0010_sync,source_validation,2385,2910,477,0010_0000002910,303.169159,303.16875,-0.000409,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002910.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002910.bin,2386,True,preprocess/labels/2013_05_28_drive_0010_sync/002385_1_1.npy,velodyne_of_native_frame_2910,t (last frame of the clip),True,"[0, 477]","[478, 497]",samples/k360_train/2013_05_28_drive_0010_sync_00477.npz
2013_05_28_drive_0010_sync,source_validation,2390,2915,478,0010_0000002915,303.690228,303.689806,-0.000422,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002915.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002915.bin,2391,True,preprocess/labels/2013_05_28_drive_0010_sync/002390_1_1.npy,velodyne_of_native_frame_2915,t (last frame of the clip),True,"[0, 478]","[479, 498]",samples/k360_train/2013_05_28_drive_0010_sync_00478.npz
2013_05_28_drive_0010_sync,source_validation,2395,2920,479,0010_0000002920,304.211173,304.210796,-0.000377,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002920.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002920.bin,2396,True,preprocess/labels/2013_05_28_drive_0010_sync/002395_1_1.npy,velodyne_of_native_frame_2920,t (last frame of the clip),True,"[0, 479]","[480, 499]",samples/k360_train/2013_05_28_drive_0010_sync_00479.npz
2013_05_28_drive_0010_sync,source_validation,2400,2925,480,0010_0000002925,304.732206,304.731831,-0.000375,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002925.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002925.bin,2401,True,preprocess/labels/2013_05_28_drive_0010_sync/002400_1_1.npy,velodyne_of_native_frame_2925,t (last frame of the clip),True,"[0, 480]","[481, 500]",samples/k360_train/2013_05_28_drive_0010_sync_00480.npz
2013_05_28_drive_0010_sync,source_validation,2405,2930,481,0010_0000002930,305.253183,305.252813,-0.00037,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002930.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002930.bin,2406,True,preprocess/labels/2013_05_28_drive_0010_sync/002405_1_1.npy,velodyne_of_native_frame_2930,t (last frame of the clip),True,"[0, 481]","[482, 501]",samples/k360_train/2013_05_28_drive_0010_sync_00481.npz
2013_05_28_drive_0010_sync,source_validation,2410,2935,482,0010_0000002935,305.774226,305.773803,-0.000423,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002935.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002935.bin,2411,True,preprocess/labels/2013_05_28_drive_0010_sync/002410_1_1.npy,velodyne_of_native_frame_2935,t (last frame of the clip),True,"[0, 482]","[483, 502]",samples/k360_train/2013_05_28_drive_0010_sync_00482.npz
2013_05_28_drive_0010_sync,source_validation,2415,2940,483,0010_0000002940,306.295324,306.294981,-0.000343,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002940.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002940.bin,2416,True,preprocess/labels/2013_05_28_drive_0010_sync/002415_1_1.npy,velodyne_of_native_frame_2940,t (last frame of the clip),True,"[0, 483]","[484, 503]",samples/k360_train/2013_05_28_drive_0010_sync_00483.npz
2013_05_28_drive_0010_sync,source_validation,2420,2945,484,0010_0000002945,306.816735,306.816257,-0.000478,data_2d_raw/2013_05_28_drive_0010_sync/image_00/data_rect/0000002945.png,data_3d_raw/2013_05_28_drive_0010_sync/velodyne_points/data/0000002945.bin,2421,True,preprocess/labels/2013_05_28_drive_0010_sync/002420_1_1.npy,velodyne_of_native_frame_2945,t (last frame of the clip),True,"[0, 484]","[485, 504]",samples/k360_train/2013_05_28_drive_0010_sync_00484.npz
